Name,Gameweek,Opposition,Pts,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Net Transfers,Selected by,Cost
Kante,1,BHA (A) 1 - 3,2,90,0,0,0,1,0,0,0,0,0,0,0,19,17.2,2.8,4.0,2.4,0,234920,£5.0
Kante,2,LIV (H) 0 - 2,2,90,0,0,0,2,0,0,0,0,0,0,0,16,18.6,2.8,4.0,2.5,-10834,289355,£5.0
Kante,3,WBA (A) 3 - 3,2,90,0,0,0,3,0,0,0,0,0,0,0,16,15.4,7.2,2.0,2.5,-15492,298835,£5.0
Kante,4,CRY (H) 4 - 0,2,82,0,0,1,0,0,0,0,1,0,0,0,13,11.6,4.9,1.0,1.8,-12401,299713,£5.0
Kante,5,SOU (H) 3 - 3,2,90,0,0,0,3,0,0,0,0,0,0,0,10,8.6,4.3,0.0,1.3,-53812,249646,£4.9
Kante,6,MUN (A) 0 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,12,5.2,2.3,0.0,0.8,-12997,244737,£4.9
Kante,7,BUR (A) 0 - 3,3,90,0,0,1,0,0,0,0,0,0,0,0,15,17.4,19.3,8.0,4.5,-6491,242959,£4.9
Kante,8,SHU (H) 4 - 1,5,90,0,1,0,1,0,0,0,0,0,0,0,27,34.4,14.9,0.0,4.9,-6154,239228,£4.9
Eze,1,SOU (H) 1 - 0,1,9,0,0,0,0,0,0,0,0,0,0,0,3,4.4,8.8,4.0,1.7,0,33257,£6.0
Eze,2,MUN (A) 1 - 3,1,15,0,0,0,1,0,0,0,0,0,0,0,4,9.4,0.8,2.0,1.2,-781,38313,£6.0
Eze,3,EVE (H) 1 - 2,2,74,0,0,0,2,0,0,0,0,0,0,0,12,8.2,14.5,29.0,5.2,-7613,32133,£6.0
Eze,4,CHE (A) 4 - 0,2,90,0,0,0,4,0,0,0,0,0,0,0,4,0.0,3.9,0.0,0.4,-2055,31637,£5.9
Eze,5,BHA (H) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2589,30130,£5.9
Eze,6,FUL (A) 1 - 2,1,14,0,0,0,1,0,0,0,0,0,0,0,2,5.4,11.3,44.0,6.1,-3501,26920,£5.9
Eze,7,WOL (A) 2 - 0,1,25,0,0,0,0,0,0,0,0,0,0,0,2,3.2,1.6,2.0,0.7,-2654,24633,£5.8
Eze,8,LEE (H) 4 - 1,13,90,1,1,0,1,0,0,0,0,0,0,3,46,67.0,28.2,10.0,10.5,-2269,22523,£5.8
Mendy,8,WOL (H) 1 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,20,10.8,5.9,0.0,1.7,-5414,225689,£4.5
Berge,8,CHE (A) 4 - 1,4,90,0,1,0,4,0,0,0,1,0,0,0,20,20.6,12.8,6.0,3.9,843,13881,£5.0
Diangana,8,TOT (H) 0 - 1,1,23,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.7,2.0,0.2,-6551,32568,£5.5
Cairney,8,WHU (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,18,16.2,49.5,8.0,7.4,629,12331,£5.3
Hojbjerg,1,EVE (H) 0 - 1,1,90,0,0,0,1,0,0,0,1,0,0,0,8,15.4,5.0,0.0,2.0,0,66864,£5.0
Hojbjerg,2,SOU (A) 2 - 5,2,90,0,0,0,2,0,0,0,0,0,0,0,14,9.2,1.3,0.0,1.1,-9168,62000,£5.0
Hojbjerg,3,NEW (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,14,18.2,32.1,8.0,5.8,-9098,54887,£4.9
Hojbjerg,4,MUN (A) 1 - 6,5,90,0,1,0,1,0,0,0,0,0,0,0,28,34.2,23.3,1.0,5.9,-1613,55108,£4.9
Hojbjerg,5,WHU (H) 3 - 3,2,90,0,0,0,3,0,0,0,0,0,0,0,11,15.0,13.6,2.0,3.1,714,59006,£4.9
Hojbjerg,6,BUR (A) 0 - 1,3,90,0,0,1,0,0,0,0,0,0,0,0,11,18.2,4.8,0.0,2.3,-191,59980,£4.9
Hojbjerg,7,BHA (H) 2 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,13,15.0,2.9,0.0,1.8,566,61562,£4.9
Hojbjerg,8,WBA (A) 0 - 1,3,90,0,0,1,0,0,0,0,0,0,0,0,11,24.6,3.7,0.0,2.8,-1526,60551,£4.9
Douglas Luiz,2,SHU (H) 1 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,15,13.2,19.6,26.0,5.9,-1498,25260,£5.0
Douglas Luiz,3,FUL (A) 0 - 3,3,86,0,0,1,0,0,0,0,0,0,0,0,3,3.2,0.5,0.0,0.4,-1041,25292,£5.0
Douglas Luiz,4,LIV (H) 7 - 2,1,79,0,0,0,2,0,0,0,1,0,0,0,4,11.6,0.3,0.0,1.2,-1437,24358,£5.0
Douglas Luiz,5,LEI (A) 0 - 1,2,90,0,0,1,0,0,0,0,1,0,0,0,8,14.4,1.3,9.0,2.5,-2801,21940,£5.0
Douglas Luiz,6,LEE (H) 0 - 3,2,90,0,0,0,3,0,0,0,0,0,0,0,10,15.0,13.0,0.0,2.8,-928,21527,£5.0
Douglas Luiz,7,SOU (H) 3 - 4,5,90,0,1,0,4,0,0,0,0,0,0,0,31,37.8,27.8,7.0,7.3,-806,21004,£5.0
Douglas Luiz,8,ARS (A) 0 - 3,3,90,0,0,1,0,0,0,0,0,0,0,0,11,8.4,27.3,0.0,3.6,279,21584,£4.9
Ndombele,1,EVE (H) 0 - 1,1,14,0,0,0,0,0,0,0,0,0,0,0,3,3.8,1.3,0.0,0.5,0,12879,£6.0
Ndombele,2,SOU (A) 2 - 5,0,45,0,0,0,1,0,0,0,1,0,0,0,2,2.2,1.5,0.0,0.4,-1682,14674,£6.0
Ndombele,3,NEW (H) 1 - 1,1,13,0,0,0,1,0,0,0,0,0,0,0,3,2.0,5.1,4.0,1.1,-1369,15690,£6.0
Ndombele,4,MUN (A) 1 - 6,7,68,1,0,0,1,0,0,0,0,0,0,0,30,44.4,14.1,43.0,10.2,-927,16143,£5.9
Ndombele,5,WHU (H) 3 - 3,3,72,0,0,1,0,0,0,0,0,0,0,0,12,9.6,3.3,2.0,1.5,3588,22838,£5.9
Ndombele,6,BUR (A) 0 - 1,3,78,0,0,1,0,0,0,0,0,0,0,0,15,11.0,19.3,18.0,4.8,627,24417,£5.9
Ndombele,7,BHA (H) 2 - 1,1,63,0,0,0,1,0,0,0,1,0,0,0,0,0.2,5.0,6.0,1.1,1263,26761,£5.9
Ndombele,8,WBA (A) 0 - 1,3,63,0,0,1,0,0,0,0,0,0,0,0,11,7.8,43.2,2.0,5.3,-1003,26222,£5.9
Dendoncker,8,LEI (A) 1 - 0,1,90,0,0,0,1,0,0,0,1,0,0,0,4,5.4,11.8,6.0,2.3,-3005,80419,£4.9
Saka,8,AVL (H) 0 - 3,0,90,0,0,0,3,1,0,0,0,0,0,0,2,6.6,4.2,6.0,1.7,7403,219061,£5.3
Bissouma,1,CHE (H) 1 - 3,2,90,0,0,0,3,0,0,0,0,0,0,0,13,8.4,3.8,5.0,1.7,0,269810,£4.5
Bissouma,2,NEW (A) 0 - 3,0,88,0,0,1,0,0,0,0,0,1,0,0,3,0.0,3.9,2.0,0.3,21711,314988,£4.5
Bissouma,3,MUN (H) 2 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-68822,242593,£4.5
Bissouma,4,EVE (A) 4 - 2,9,90,1,0,0,4,0,0,0,0,0,0,2,33,47.4,8.3,15.0,7.1,-13257,233951,£4.5
Bissouma,5,CRY (A) 1 - 1,1,90,0,0,0,1,0,0,0,1,0,0,0,5,6.6,14.6,32.0,5.3,17783,259023,£4.5
Bissouma,6,WBA (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,9,4.2,3.3,0.0,0.8,14690,275399,£4.5
Bissouma,7,TOT (A) 2 - 1,2,90,0,0,0,2,0,0,0,0,0,0,0,5,7.4,2.7,8.0,1.8,-101,275283,£4.5
Bissouma,8,BUR (H) 0 - 0,2,90,0,0,1,0,0,0,0,1,0,0,0,7,14.2,3.8,9.0,2.7,-6519,269346,£4.5
McNeil,2,LEI (A) 4 - 2,5,90,0,1,0,4,0,0,0,0,0,0,0,19,23.2,29.8,0.0,5.3,-5200,54426,£6.0
McNeil,3,SOU (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,12,13.2,10.4,4.0,2.8,-1726,54695,£6.0
McNeil,4,NEW (A) 3 - 1,1,90,0,0,0,3,0,0,0,1,0,0,0,10,9.8,36.1,4.0,5.0,-4439,50828,£6.0
McNeil,5,WBA (A) 0 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,15,21.6,34.0,7.0,6.3,-7657,43568,£5.9
McNeil,6,TOT (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,10,10.0,12.8,0.0,2.3,-4340,39658,£5.9
McNeil,7,CHE (H) 0 - 3,2,90,0,0,0,3,0,0,0,0,0,0,0,11,8.8,2.3,0.0,1.1,-3195,36800,£5.9
McNeil,8,BHA (A) 0 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,14,14.4,26.6,1.0,4.2,-2212,34994,£5.8
Schlupp,1,SOU (H) 1 - 0,2,80,0,0,1,0,0,0,0,1,0,0,0,3,1.2,0.1,0.0,0.1,0,5393,£5.5
Schlupp,2,MUN (A) 1 - 3,7,74,0,1,1,0,0,0,0,0,0,0,1,24,36.6,34.9,22.0,9.4,-657,5833,£5.5
Schlupp,3,EVE (H) 1 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4620,12769,£5.5
Schlupp,4,CHE (A) 4 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-3802,8654,£5.5
Schlupp,5,BHA (H) 1 - 1,3,87,0,0,1,0,0,0,0,0,0,0,0,12,16.8,2.0,0.0,1.9,-2446,6385,£5.5
Schlupp,6,FUL (A) 1 - 2,3,75,0,0,1,0,0,0,0,0,0,0,0,6,8.0,12.3,19.0,3.9,-112,6625,£5.5
Schlupp,7,WOL (A) 2 - 0,2,64,0,0,0,2,0,0,0,0,0,0,0,12,10.0,2.9,18.0,3.1,-122,6659,£5.5
Schlupp,8,LEE (H) 4 - 1,1,19,0,0,0,0,0,0,0,0,0,0,0,7,4.6,10.6,2.0,1.7,-154,6650,£5.5
Anguissa,1,ARS (H) 0 - 3,1,27,0,0,0,0,0,0,0,0,0,0,0,4,14.4,11.8,0.0,2.6,0,50068,£4.5
Anguissa,2,LEE (A) 4 - 3,5,90,0,1,0,4,0,0,0,0,0,0,0,30,43.4,34.1,8.0,8.6,-3551,49386,£4.5
Anguissa,3,AVL (H) 0 - 3,2,90,0,0,0,3,0,0,0,0,0,0,0,13,14.8,16.0,18.0,4.9,121526,198054,£4.5
Anguissa,4,WOL (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,18,19.4,14.2,2.0,3.6,6905,197027,£4.5
Anguissa,5,SHU (A) 1 - 1,1,90,0,0,0,1,0,0,0,1,0,0,0,11,12.2,18.1,12.0,4.2,-19996,175529,£4.5
Anguissa,6,CRY (H) 1 - 2,2,65,0,0,0,2,0,0,0,0,0,0,0,16,11.6,10.5,5.0,2.7,-10210,167439,£4.5
Anguissa,7,WBA (H) 2 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,7,19.2,4.3,37.0,6.1,-8998,159345,£4.5
Anguissa,8,WHU (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,15,8.2,3.3,13.0,2.5,-9502,149794,£4.5
Rice,1,NEW (H) 0 - 2,2,90,0,0,0,2,0,0,0,0,0,0,0,15,21.6,14.5,8.0,4.4,0,305763,£5.0
Rice,2,ARS (A) 2 - 1,2,90,0,0,0,2,0,0,0,0,0,0,0,19,22.4,27.8,10.0,6.0,-42772,276330,£5.0
Rice,3,WOL (H) 4 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,22,19.4,3.1,2.0,2.5,-39678,243964,£4.9
Rice,4,LEI (A) 0 - 3,3,90,0,0,1,0,0,0,0,0,0,0,0,16,8.8,12.0,6.0,2.7,-10423,241081,£4.9
Rice,5,TOT (A) 3 - 3,2,90,0,0,0,3,0,0,0,0,0,0,0,9,9.2,3.7,4.0,1.7,-23948,220767,£4.9
Rice,6,MCI (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,14,16.8,11.3,0.0,2.8,-14250,209736,£4.9
Rice,7,LIV (A) 2 - 1,1,90,0,0,0,2,0,0,0,1,0,0,0,11,5.0,1.6,0.0,0.7,-8550,203774,£4.9
Rice,8,FUL (H) 1 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,15,19.6,4.0,0.0,2.4,-8063,197076,£4.8
Ceballos,1,FUL (A) 0 - 3,1,12,0,0,0,0,0,0,0,0,0,0,0,6,5.2,1.3,4.0,1.1,0,115657,£5.0
Ceballos,2,WHU (H) 2 - 1,8,90,0,1,0,1,0,0,0,0,0,0,3,31,52.4,23.9,20.0,9.6,-15068,112604,£5.0
Ceballos,3,LIV (A) 3 - 1,0,30,0,0,0,1,0,0,0,1,0,0,0,6,3.8,16.3,0.0,2.0,23884,150896,£5.0
Ceballos,4,SHU (H) 2 - 1,3,80,0,0,1,0,0,0,0,0,0,0,0,20,15.6,27.9,0.0,4.4,5720,160888,£5.0
Ceballos,5,MCI (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,19,14.4,22.9,0.0,3.7,-19459,143308,£5.0
Ceballos,6,LEI (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,17,20.0,47.8,0.0,6.8,-20283,124438,£5.0
Ceballos,7,MUN (A) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-11541,114897,£5.0
Ceballos,8,AVL (H) 0 - 3,1,45,0,0,0,2,0,0,0,0,0,0,0,4,8.4,2.2,1.0,1.2,-12767,102454,£4.9
Hourihane,8,ARS (A) 0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2121,12586,£6.0
Son,9,MCI (H) 2 - 0,10,90,1,0,1,0,0,0,0,0,0,0,2,29,40.6,2.0,17.0,6.0,-261619,4208016,£9.5
Salah,9,LEI (H) 3 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1347561,2049762,£12.3
Fernandes,9,WBA (H) 1 - 0,11,90,1,0,1,0,0,0,0,0,0,0,3,44,58.0,86.5,56.0,20.1,1033358,2644080,£10.7
Grealish,9,BHA (H) 1 - 2,1,90,0,0,0,2,0,0,0,1,0,0,0,12,10.2,33.7,18.0,6.2,603650,3065896,£7.6
Zaha,9,BUR (A) 1 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,83431,2263264,£7.4
Mane,9,LEI (H) 3 - 0,3,88,0,0,1,0,0,0,0,0,0,0,0,-2,10.8,13.1,92.0,11.6,261318,992835,£12.1
Fornals,9,SHU (A) 0 - 1,6,75,0,1,1,0,0,0,0,0,0,0,0,14,8.4,19.1,10.0,3.8,1431,139986,£6.4
Rodriguez,9,FUL (A) 2 - 3,2,73,0,0,0,2,0,0,0,0,0,0,0,19,13.8,15.0,29.0,5.8,50477,2246665,£7.9
Ward-Prowse,9,WOL (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,14,12.6,7.8,0.0,2.0,-9036,497927,£6.0
Klich,9,ARS (H) 0 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,10,7.2,36.8,12.0,5.6,-22439,446011,£5.6
Bowen,9,SHU (A) 0 - 1,3,90,0,0,1,0,0,0,0,0,0,0,0,9,11.2,41.1,78.0,13.0,-17873,167524,£6.3
Rashford,9,WBA (H) 1 - 0,3,78,0,0,1,0,0,0,0,0,0,0,0,4,9.8,5.4,44.0,5.9,-111225,556688,£9.6
Neto,9,SOU (H) 1 - 1,6,20,1,0,0,0,0,0,0,0,0,0,0,20,36.4,1.2,56.0,9.4,1568,138388,£5.5
Jorginho,9,NEW (A) 0 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-155701,759988,£5.2
Jota,9,LEI (H) 3 - 0,9,88,1,0,1,0,0,0,0,0,0,0,1,30,46.4,38.2,56.0,14.1,307928,878730,£6.5
McGinn,9,BHA (H) 1 - 2,2,90,0,0,0,2,0,0,0,0,0,0,0,14,7.8,17.4,3.0,2.8,-4125,172965,£5.5
Tielemans,9,LIV (A) 3 - 0,2,90,0,0,0,3,0,0,0,0,0,0,0,12,23.4,5.9,9.0,3.8,23989,181834,£6.4
Barnes,9,LIV (A) 3 - 0,2,61,0,0,0,2,0,0,0,0,0,0,0,1,9.2,11.0,54.0,7.4,-39257,277153,£6.9
March,9,AVL (A) 1 - 2,9,90,1,0,0,1,0,0,0,0,0,0,2,31,49.4,1.8,21.0,7.2,-8068,63645,£5.0
Townsend,9,BUR (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,19,20.4,64.4,20.0,10.5,-20187,171750,£5.9
Sterling,9,TOT (A) 2 - 0,1,18,0,0,0,0,0,0,0,0,0,0,0,2,0.0,11.0,7.0,1.8,-116904,344145,£11.5
Aubameyang,9,LEE (A) 0 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,4,5.6,14.4,39.0,5.9,-74110,961065,£11.7
Mount,9,NEW (A) 0 - 2,6,90,0,1,1,0,0,0,0,0,0,0,0,21,15.2,44.8,30.0,9.0,-25442,335534,£6.8
Costa,9,ARS (H) 0 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-117675,544739,£5.6
Barkley,9,BHA (H) 1 - 2,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,37773,331745,£6.0
Harrison,9,ARS (H) 0 - 0,3,79,0,0,1,0,0,0,0,0,0,0,0,14,10.8,38.3,9.0,5.8,-13664,119807,£5.5
Armstrong,9,WOL (A) 1 - 1,2,89,0,0,0,1,0,0,0,0,0,0,0,11,4.6,17.7,4.0,2.6,24367,43910,£5.5
Podence,9,SOU (H) 1 - 1,2,84,0,0,0,1,0,0,0,0,0,0,0,4,10.2,14.2,54.0,7.8,-35506,255450,£5.5
Ziyech,9,NEW (A) 0 - 2,3,86,0,0,1,0,0,0,0,0,0,0,0,10,11.2,35.5,3.0,5.0,745737,1430384,£8.2
Soucek,9,SHU (A) 0 - 1,3,90,0,0,1,0,0,0,0,0,0,0,0,5,5.6,3.4,10.0,1.9,25889,225536,£4.9
Praet,9,LIV (A) 3 - 0,1,28,0,0,0,1,0,0,0,0,0,0,0,7,10.8,12.7,4.0,2.8,174,29189,£5.5
DeBruyne,9,TOT (A) 2 - 0,2,90,0,0,0,2,0,0,0,0,0,0,0,17,12.8,51.8,91.0,15.6,128886,1326217,£11.6
Willian,9,LEE (A) 0 - 0,1,45,0,0,0,0,0,0,0,0,0,0,0,4,6.4,1.7,4.0,1.2,-39196,343737,£7.7
Saint-Maximin,9,CHE (H) 0 - 2,2,73,0,0,0,2,0,0,0,0,0,0,0,5,3.0,11.8,4.0,1.9,-51600,458695,£5.3
Hendrick,9,CHE (H) 0 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-17946,209258,£4.9
Trossard,9,AVL (A) 1 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-51022,85200,£6.0
Foden,9,TOT (A) 2 - 0,1,18,0,0,0,0,0,0,0,0,0,0,0,3,2.8,0.9,0.0,0.4,-103700,464089,£6.5
Pereira,9,MUN (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,11,10.8,25.8,1.0,3.8,-36751,103075,£5.8
Havertz,9,NEW (A) 0 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-122484,279426,£8.3
Kouyate,9,BUR (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,18,15.8,20.8,22.0,5.9,-2473,46064,£5.0
Oriol Romeu,9,WOL (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,8,12.6,12.5,12.0,3.7,-4215,336906,£4.5
Doucoure,1,TOT (A) 0 - 1,3,90,0,0,1,0,0,0,0,0,0,0,0,20,20.4,44.6,4.0,6.9,0,143040,£5.5
Doucoure,2,WBA (H) 5 - 2,1,64,0,0,0,2,0,0,0,1,0,0,0,13,6.4,2.7,0.0,0.9,9014,172602,£5.5
Doucoure,3,CRY (A) 1 - 2,2,90,0,0,0,1,0,0,0,0,0,0,0,12,14.6,4.7,33.0,5.2,-43447,130294,£5.5
Doucoure,4,BHA (H) 4 - 2,5,90,0,1,0,2,0,0,0,0,0,0,0,29,32.4,34.8,2.0,6.9,-14841,119765,£5.5
Doucoure,5,LIV (H) 2 - 2,2,77,0,0,0,2,0,0,0,0,0,0,0,9,7.0,10.9,8.0,2.6,-13885,108798,£5.4
Doucoure,6,SOU (A) 2 - 0,1,57,0,0,0,2,0,0,0,0,0,0,0,7,3.6,2.8,10.0,1.6,-9583,101034,£5.4
Doucoure,7,NEW (A) 2 - 1,1,90,0,0,0,2,0,0,0,1,0,0,0,13,16.2,3.6,35.0,5.5,-8040,94028,£5.4
Doucoure,8,MUN (H) 1 - 3,1,90,0,0,0,3,0,0,0,1,0,0,0,8,10.0,4.8,23.0,3.8,-9127,85160,£5.3
Doucoure,9,FUL (A) 2 - 3,9,90,1,0,0,2,0,0,0,0,0,0,2,43,54.2,14.4,33.0,10.2,-7885,77615,£5.3
Ndombele,9,MCI (H) 2 - 0,6,64,0,1,1,0,0,0,0,0,0,0,0,23,22.2,14.0,4.0,4.0,-4391,21913,£5.9
Westwood,9,CRY (H) 1 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,10,9.0,3.2,17.0,2.9,-2119,35554,£5.3
Kante,9,NEW (A) 0 - 2,3,90,0,0,1,0,0,0,0,0,0,0,0,14,23.2,16.4,0.0,4.0,216,243919,£4.9
Cairney,9,EVE (H) 2 - 3,4,57,0,1,0,3,0,0,0,0,0,0,0,20,21.4,14.8,10.0,4.6,960,13652,£5.3
Maddison,9,LIV (A) 3 - 0,2,90,0,0,0,3,0,0,0,0,0,0,0,14,20.4,50.2,26.0,9.7,-8804,164679,£7.0
Mahrez,9,TOT (A) 2 - 0,2,71,0,0,0,2,0,0,0,0,0,0,0,7,9.0,43.5,25.0,7.8,-37388,166412,£8.2
Walcott,1,TOT (A) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,14946,£6.0
Walcott,2,WBA (H) 5 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2687,16099,£6.0
Walcott,3,CRY (A) 1 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-3739,13382,£5.9
Walcott,4,BHA (H) 4 - 2,1,12,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,-1656,12620,£5.9
Walcott,4,WBA (H) 2 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1656,12620,£5.9
Walcott,5,CHE (A) 3 - 3,5,90,0,1,0,3,0,0,0,0,0,0,0,21,26.6,53.8,9.0,8.9,921,13952,£5.8
Walcott,6,EVE (H) 2 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1499,12373,£5.8
Walcott,7,AVL (A) 3 - 4,5,90,0,1,0,3,0,0,0,0,0,0,0,12,5.4,0.3,19.0,2.5,1377,14232,£5.8
Walcott,8,NEW (H) 2 - 0,6,87,0,1,1,0,0,0,0,0,0,0,0,12,19.4,17.7,27.0,6.4,2775,17696,£5.8
Walcott,9,WOL (A) 1 - 1,7,90,1,0,0,1,0,0,0,0,0,0,0,17,36.4,3.1,58.0,9.8,7864,26964,£5.8
Trezeguet,9,BHA (H) 1 - 2,2,90,0,0,0,2,0,0,0,0,0,0,0,-3,0.2,13.8,91.0,10.5,-33,67622,£5.3
Eze,9,BUR (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,12,13.2,15.3,2.0,3.1,14602,39069,£5.8
Berge,9,WHU (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,12,17.8,15.3,4.0,3.7,3320,17910,£5.0
Hojbjerg,9,MCI (H) 2 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,21,16.2,1.3,2.0,2.0,-2416,59000,£4.9
Diangana,9,MUN (A) 1 - 0,2,61,0,0,0,1,0,0,0,0,0,0,0,10,7.6,2.9,18.0,2.9,-5035,27607,£5.4
Mendy,9,LIV (A) 3 - 0,1,90,0,0,0,3,0,0,0,1,0,0,0,8,2.0,3.5,0.0,0.6,-1590,225328,£4.5
Douglas Luiz,9,BHA (H) 1 - 2,2,74,0,0,0,2,0,0,0,0,0,0,0,9,5.6,13.3,16.0,3.5,816,22805,£4.9
McNeil,9,CRY (H) 1 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,8,6.0,27.0,24.0,5.7,-2258,32890,£5.8
Rice,9,SHU (A) 0 - 1,3,90,0,0,1,0,0,0,0,0,0,0,0,14,11.0,25.6,31.0,6.8,-5147,193932,£4.8
Dendoncker,9,SOU (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,4,9.8,23.4,19.0,5.2,-5879,74371,£4.8
Ceballos,9,LEE (A) 0 - 0,3,90,0,0,1,0,0,0,0,0,0,0,0,12,14.2,1.3,2.0,1.8,-10767,92147,£4.9
Lookman,4,WOL (A) 1 - 0,1,23,0,0,0,0,0,0,0,0,0,0,0,9,11.2,12.8,2.0,2.6,380,436,£5.0
Lookman,5,SHU (A) 1 - 1,10,90,1,0,0,1,0,0,0,0,0,0,3,32,55.6,39.9,44.0,14.0,1074,1730,£5.0
Lookman,6,CRY (H) 1 - 2,2,90,0,0,0,2,0,0,0,0,0,0,0,-1,9.0,22.0,41.0,7.2,21516,26493,£5.0
Lookman,7,WBA (H) 2 - 0,2,89,0,0,1,0,0,0,0,1,0,0,0,6,10.2,25.1,42.0,7.7,12126,38279,£5.0
Lookman,8,WHU (A) 1 - 0,0,90,0,0,0,1,0,0,1,0,0,0,0,2,13.6,15.4,28.0,5.7,-619,37428,£5.0
Lookman,9,EVE (H) 2 - 3,5,90,0,1,0,3,0,0,0,0,0,0,0,26,30.8,35.0,16.0,8.2,-4582,32700,£5.0
Saka,9,LEE (A) 0 - 0,1,35,0,0,0,0,0,0,0,0,0,0,0,4,12.6,20.3,23.0,5.6,-13205,206289,£5.3
Lallana,1,CHE (H) 1 - 3,1,44,0,0,0,1,0,0,0,0,0,0,0,6,6.8,27.2,2.0,3.6,0,78657,£6.5
Lallana,2,NEW (A) 0 - 3,1,12,0,0,0,0,0,0,0,0,0,0,0,3,6.4,1.2,0.0,0.8,-25783,57682,£6.5
Lallana,3,MUN (H) 2 - 3,2,73,0,0,0,2,0,0,0,0,0,0,0,7,1.4,2.8,0.0,0.4,-13848,45742,£6.4
Lallana,4,EVE (A) 4 - 2,1,24,0,0,0,1,0,0,0,0,0,0,0,5,3.4,13.0,8.0,2.4,-5216,42184,£6.4
Lallana,5,CRY (A) 1 - 1,2,77,0,0,0,1,0,0,0,0,0,0,0,4,0.0,4.9,1.0,0.5,-6062,36915,£6.3
